children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
1,-2235.65274795926,39,secondary education,1,married,0,M,employee,0,187772.2191622847,car
1,-247.71555079948246,38,secondary education,1,married,0,F,partner,0,63852.651822102685,purchase of the house
0,-2974.2781487234806,37,masters degree,0,married,0,M,partner,0,194862.11397494847,education
2,-4405.011060080624,47,masters degree,0,married,0,M,partner,0,409184.7710733919,buying my own car
1,,28,secondary education,1,married,0,M,partner,0,,buying my own car
2,-5831.3534226154725,41,masters degree,0,civil partnership,1,F,employee,0,123178.41431722006,to have a wedding
0,-144.36423656998815,43,masters degree,0,civil partnership,1,F,partner,0,65875.10486847677,going to university
0,-9244.950454832917,56,secondary education,1,married,0,F,partner,0,297722.1878165484,construction of own property
0,-1352.6102960921048,58,secondary education,1,married,0,M,partner,0,180927.8717967337,building a property
0,374304.69475092797,57,primary education,3,married,0,F,retiree,0,134291.06113017406,transactions with the residential real estate
1,-1663.8618692103164,58,secondary education,1,married,0,M,employee,0,205638.5930859705,housing
0,-951.7712217630252,42,bachelor degree,2,married,0,F,employee,1,97887.14058244592,property
3,-2070.5362509305805,41,secondary education,1,civil partnership,1,M,employee,0,233006.1020989884,housing
1,-4716.100160964583,28,masters degree,0,unmarried,4,F,employee,0,106664.22488210296,buy real estate
0,386314.69243919424,69,secondary education,1,married,0,F,retiree,0,105046.63570001382,housing
0,-4389.959669206087,49,secondary education,1,civil partnership,1,F,employee,0,145121.09148026037,real estate transactions
0,-614.7373830571038,25,masters degree,0,married,0,M,employee,0,81539.35911618454,housing
1,-4460.945894486236,42,secondary education,1,married,0,F,employee,1,79402.69987202733,transactions with the residential real estate
2,-4504.539719524756,40,masters degree,0,civil partnership,1,M,civil servant,0,853367.8081880439,wedding ceremony
1,-1500.4733945317691,36,secondary education,1,divorced,3,F,employee,0,68425.68274454483,university education
0,-786.9756651448439,29,secondary education,1,civil partnership,1,F,partner,0,556011.7554182825,buy residential real estate
1,-364.9644443383941,36,masters degree,0,married,0,F,employee,0,120212.4016400814,property
0,,33,secondary education,1,married,0,M,employee,0,,property renovation
0,-1051.2727417269991,28,Secondary Education,1,married,0,M,employee,0,63743.96578582768,purchase of a car
0,-1742.1031495321506,39,masters degree,0,divorced,3,M,employee,0,523062.4592032749,transactions with the residential real estate
1,-415.40709355624847,40,secondary education,1,divorced,3,F,employee,0,161845.6808423969,property
0,-6209.84272400842,48,secondary education,1,married,0,M,employee,0,232997.53363143525,building a real estate
1,-2331.6067203943358,46,secondary education,1,unmarried,4,F,partner,0,128747.74084108227,buy residential real estate
1,-604.459440087706,44,masters degree,0,married,0,M,employee,0,172891.69785136956,profile education
1,-2612.575716063347,42,secondary education,1,married,0,F,employee,0,125415.3856173807,purchase of the house
0,340417.5863381184,62,SECONDARY EDUCATION,1,married,0,F,retiree,0,122992.29376018248,purchase of the house for my family
0,361752.1766451777,60,secondary education,1,married,0,M,retiree,0,158100.3845211115,going to university
0,,64,secondary education,1,civil partnership,1,F,retiree,0,,university education
0,-4366.376532014709,56,masters degree,0,unmarried,4,F,employee,0,273874.357191712,going to university
2,,43,secondary education,1,unmarried,4,F,employee,0,,going to university
1,-1770.2713409996368,45,secondary education,1,civil partnership,1,F,employee,0,78851.55265349899,having a wedding
2,-670.6567913895733,30,secondary education,1,married,0,M,employee,0,157800.43160929665,property
0,367378.9731691525,72,secondary education,1,married,0,F,retiree,0,70567.22719611232,buying my own car
0,-12705.540076669404,51,secondary education,1,married,0,F,civil servant,0,143377.36466864718,purchase of my own house
0,-3251.9951584898336,39,SECONDARY EDUCATION,1,unmarried,4,M,partner,0,97757.22260431552,real estate transactions
0,-578.0053736287139,29,bachelor degree,2,civil partnership,1,F,partner,0,393349.19693866436,wedding ceremony
0,340027.80443829845,56,secondary education,1,married,0,F,retiree,0,136800.34989674494,buy real estate
0,-1864.431755078065,53,secondary education,1,married,0,F,civil servant,0,65679.55219363647,education
0,-3041.4082015567155,42,masters degree,0,unmarried,4,F,partner,0,271597.23888620303,buying a second-hand car
0,355942.87000538514,61,secondary education,1,married,0,F,retiree,0,111113.21669673236,property
0,370470.3989071442,57,secondary education,1,married,0,F,retiree,0,208217.37961473851,getting higher education
0,-3668.9022957931898,30,SECONDARY EDUCATION,1,married,0,M,employee,1,204291.76443498925,purchase of a car
0,386254.70452802884,58,secondary education,1,widow / widower,2,F,retiree,0,87659.03857219807,housing
0,-1062.191682027167,29,secondary education,1,civil partnership,1,F,employee,0,178215.49749946746,buy residential real estate
0,-1940.6340647940624,65,secondary education,1,civil partnership,1,F,civil servant,0,93675.41873803278,to have a wedding
1,-548.7230307710513,37,masters degree,0,married,0,F,employee,0,451571.936267504,second-hand car purchase
0,-408.62253276087716,41,secondary education,1,married,0,F,employee,1,55293.806428112526,buy commercial real estate
1,-3063.418930522853,48,secondary education,1,civil partnership,1,F,partner,1,93172.45339744094,wedding ceremony
1,-692.15214398675,33,secondary education,1,civil partnership,1,F,partner,0,228777.2697414377,wedding ceremony
0,395651.5087522039,57,secondary education,1,civil partnership,1,F,retiree,0,149593.73476350788,to have a wedding
1,-731.8463877352542,49,secondary education,1,married,0,F,employee,0,346452.9604448057,getting an education
1,-1481.2706224114766,50,secondary education,1,civil partnership,1,F,employee,0,223704.1101728736,transactions with my real estate
2,-1598.171397869368,33,masters degree,0,married,0,F,partner,0,106298.75647195367,to get asupplementary education
1,-3607.5037463362437,32,bachelor degree,2,married,0,F,employee,0,91144.29642078484,getting an education
1,-3640.110607849254,45,secondary education,1,civil partnership,1,F,employee,0,90065.28053671918,to have a wedding
0,-1865.8119347454397,41,secondary education,1,unmarried,4,M,employee,1,137937.87201930667,real estate transactions
0,-2528.785505751665,26,bachelor degree,2,married,0,F,partner,0,169329.60874522262,buying my own car
0,-2537.774980826294,29,masters degree,0,unmarried,4,F,employee,1,104372.95132661828,purchase of a car
1,360227.90336827224,64,secondary education,1,married,0,F,retiree,0,46763.2457941679,profile education
1,-3362.661649586763,34,primary education,3,married,0,M,employee,0,216334.30057721073,cars
1,-1984.976713337099,32,secondary education,1,married,0,M,partner,0,202332.83402081934,purchase of my own house
0,-7212.560277542025,42,secondary education,1,married,0,M,employee,0,389108.2732506793,property
0,-4425.334344100845,30,SECONDARY EDUCATION,1,married,0,F,partner,0,163414.46486457516,getting an education
0,-182.0488104625766,47,masters degree,0,civil partnership,1,F,employee,0,280302.32501539536,to buy a car
0,-1206.8471513998352,31,secondary education,1,civil partnership,1,F,employee,0,88157.50802966503,buy real estate
2,,35,masters degree,0,married,0,F,employee,0,,housing
0,-621.9727511163375,37,bachelor degree,2,married,0,F,employee,0,155132.04623062312,buying property for renting out
1,359179.626466444,50,secondary education,1,civil partnership,1,F,retiree,0,115290.90576414758,housing transactions
2,,34,secondary education,1,married,0,M,partner,0,,education
0,349912.5597523903,67,secondary education,1,widow / widower,2,F,retiree,0,257483.5102113196,buying a second-hand car
0,384753.7978563014,55,secondary education,1,civil partnership,1,F,retiree,0,146688.9369825956,to have a wedding
1,-1081.9119853965112,40,secondary education,1,married,0,F,partner,0,256953.4797082629,cars
2,-1320.841444039708,35,primary education,3,married,0,M,employee,0,211703.7161740969,to own a car
2,-1489.5116883583496,35,secondary education,1,married,0,M,employee,0,83038.73815965759,transactions with the residential real estate
0,-869.2680404336188,26,secondary education,1,civil partnership,1,M,employee,0,84031.78528946158,wedding ceremony
0,,39,secondary education,1,divorced,3,M,retiree,0,,car purchase
0,351394.3203689194,52,SECONDARY EDUCATION,1,married,0,F,retiree,0,102970.89903397848,getting higher education
0,-241.2474556986052,49,Secondary Education,1,civil partnership,1,F,partner,0,28702.812888839853,to have a wedding
1,-3194.40529274448,34,masters degree,0,divorced,3,M,employee,0,120044.81436321553,property
1,-1980.723261135068,34,secondary education,1,married,0,M,employee,1,187583.08533207173,buying my own car
0,,39,masters degree,0,unmarried,4,F,civil servant,0,,to buy a car
0,-217.31505908160042,39,secondary education,1,unmarried,4,F,partner,0,105228.2012891899,purchase of the house
0,,46,SECONDARY EDUCATION,1,married,0,F,employee,0,,getting an education
0,-8771.232222886569,51,secondary education,1,married,0,F,partner,0,101558.84714203796,purchase of the house for my family
1,-327.42929187491137,38,masters degree,0,married,0,F,partner,0,195119.2079187071,transactions with the residential real estate
0,-7973.755911248492,41,masters degree,0,married,0,F,employee,0,206574.2161249029,construction of own property
2,-1411.6914477680955,33,secondary education,1,married,0,M,partner,0,117519.03458149385,building a property
1,-820.6773685061404,23,secondary education,1,civil partnership,1,F,partner,0,122202.52827677086,transactions with the residential real estate
0,390170.0086263818,49,Secondary Education,1,married,0,F,retiree,0,73621.68355104122,university education
0,-745.1262776160949,36,MASTERS DEGREE,0,divorced,3,F,partner,0,245546.79180912115,purchase of the house
0,-1261.5642652459876,49,secondary education,1,married,0,F,employee,0,107994.13213603538,second-hand car purchase
0,-993.0411976715004,54,secondary education,1,married,0,F,employee,0,167119.8602146077,buying a second-hand car
0,-708.1384928074866,49,masters degree,0,married,0,M,employee,0,280333.7324002681,getting higher education
2,-10472.515618544832,56,secondary education,1,married,0,M,employee,0,145922.1831313706,buying a second-hand car
1,-3643.2744694959943,40,masters degree,0,married,0,F,partner,0,275406.87875221344,housing transactions
1,,33,secondary education,1,married,0,F,employee,0,,buying property for renting out
0,-1823.5992695086468,27,secondary education,1,married,0,F,employee,0,78891.60143981464,purchase of the house for my family
0,355323.8915569075,48,masters degree,0,married,0,F,retiree,0,379333.3858616125,car purchase
1,-7154.919691035689,50,masters degree,0,married,0,M,employee,0,102660.43529300693,buying my own car
0,,67,secondary education,1,civil partnership,1,M,retiree,1,,profile education
1,-321.39432025948423,39,masters degree,0,civil partnership,1,F,partner,0,439279.5586617676,education
0,,50,masters degree,0,married,0,M,employee,0,,transactions with the residential real estate
2,-1971.0276118684105,28,Secondary Education,1,civil partnership,1,F,employee,0,100243.68248201822,having a wedding
0,341315.5193512814,58,secondary education,1,married,0,F,retiree,0,107893.28861066453,construction of own property
0,386141.16865989397,58,secondary education,1,divorced,3,F,retiree,0,53327.04950257374,property renovation
1,-1063.5381461092836,39,masters degree,0,divorced,3,M,employee,0,49986.770959178466,cars
0,-14381.545843648422,63,secondary education,1,married,0,M,employee,0,288665.4415146441,car purchase
0,-1643.0947828338249,44,secondary education,1,married,0,F,employee,0,70624.03533435927,real estate transactions
0,-489.5429310852536,44,secondary education,1,civil partnership,1,F,partner,0,117728.68631707605,wedding ceremony
0,392754.14113585104,48,secondary education,1,civil partnership,1,F,retiree,0,38546.257159106965,buy commercial real estate
0,-5367.877964280459,53,secondary education,1,married,0,F,partner,0,142088.94144020148,purchase of the house for my family
2,-2430.3455765449826,34,secondary education,1,married,0,F,employee,0,85995.91285212126,property
0,-1720.0762972749505,44,secondary education,1,civil partnership,1,F,employee,0,151640.8756129925,having a wedding
1,-539.6757058821174,31,secondary education,1,civil partnership,1,F,employee,0,138442.79715107408,transactions with the residential real estate
1,-135.90615940262828,26,masters degree,0,married,0,F,employee,0,332758.14856141486,housing
0,-2074.170953028078,24,secondary education,1,civil partnership,1,F,partner,0,153027.64695316314,having a wedding
0,,56,secondary education,1,married,0,F,employee,0,,purchase of the house for my family
0,398288.8572338993,62,secondary education,1,married,0,F,retiree,0,76918.64152961527,transactions with my real estate
0,-1282.4861026659994,23,secondary education,1,civil partnership,1,M,civil servant,1,119278.84204835654,to have a wedding
0,-1484.6592188167658,44,masters degree,0,unmarried,4,F,employee,0,228711.7270289808,construction of own property
0,-372.189194535532,45,secondary education,1,married,0,M,employee,0,126742.77434757205,buying my own car
0,-700.8779111448314,36,secondary education,1,married,0,M,employee,0,95944.21151267855,to own a car
0,356496.3108680165,53,secondary education,1,married,0,F,retiree,0,106537.81727211518,second-hand car purchase
0,-812.6788290049349,42,secondary education,1,married,0,F,employee,0,138541.41617931685,purchase of my own house
0,377459.0977984565,66,primary education,3,married,0,F,retiree,0,180984.51310122613,buy real estate
0,,52,masters degree,0,married,0,F,partner,0,,transactions with my real estate
0,-2026.9719516007592,61,masters degree,0,widow / widower,2,F,employee,0,394260.7334824967,transactions with the residential real estate
0,-277.42145308404554,32,secondary education,1,married,0,F,employee,0,136820.77455852073,construction of own property
0,369261.3005669861,65,Secondary Education,1,married,0,F,retiree,0,130194.62528750392,buy commercial real estate
2,-3130.241457185353,35,secondary education,1,married,0,F,employee,0,118309.03856952365,property
0,350825.0959375406,67,secondary education,1,married,0,M,retiree,0,168230.50897489736,cars
2,-3126.8660062439617,34,SECONDARY EDUCATION,1,divorced,3,M,partner,0,185913.39725067472,supplementary education
0,-226.76504735731086,23,bachelor degree,2,married,0,F,civil servant,0,74706.0212763569,profile education
0,-2792.786167432701,39,secondary education,1,unmarried,4,F,partner,0,107941.99718663431,car purchase
0,-1876.2345258316352,46,secondary education,1,civil partnership,1,F,partner,0,346106.4842274612,having a wedding
0,-4346.0118772352225,57,Secondary Education,1,married,0,M,employee,0,263210.90261754656,purchase of my own house
0,,50,secondary education,1,civil partnership,1,F,retiree,0,,having a wedding
0,-3813.3444317725225,45,secondary education,1,married,0,F,employee,0,146254.25404993913,second-hand car purchase
0,379654.1701537527,57,Secondary Education,1,civil partnership,1,F,retiree,0,59702.145313782166,to have a wedding
0,-1366.7584909528634,30,secondary education,1,unmarried,4,F,employee,0,111447.49920390146,building a real estate
0,-6275.115230455726,42,masters degree,0,civil partnership,1,M,partner,0,388243.92439674,housing
2,-1675.5362466144836,41,SECONDARY EDUCATION,1,married,0,M,employee,0,186592.96596286198,university education
0,-2189.617302237129,49,Masters Degree,0,married,0,M,partner,0,443423.78724643314,transactions with my real estate
0,-527.6327068826199,50,masters degree,0,divorced,3,M,partner,0,301578.3225677267,to get asupplementary education
0,-5447.240611297743,50,secondary education,1,unmarried,4,M,employee,0,173620.98643079563,purchase of my own house
2,-1687.0386721624802,27,masters degree,0,married,0,M,civil servant,0,152179.35315877837,getting an education
2,-1371.304733577406,26,secondary education,1,married,0,F,employee,0,118092.53062696908,building a real estate
3,-823.3132169370758,28,masters degree,0,married,0,F,employee,0,112965.84817537006,transactions with the residential real estate
0,397062.699968135,66,SECONDARY EDUCATION,1,unmarried,4,F,retiree,0,55562.880042172364,education
3,-3653.332656707536,47,secondary education,1,unmarried,4,F,partner,0,233526.09481376645,buying a second-hand car
0,-535.6756650789351,28,secondary education,1,civil partnership,1,M,employee,0,227169.7807850771,to have a wedding
2,-1605.7780718087893,41,secondary education,1,married,0,M,partner,0,202953.77198327746,buying property for renting out
1,-2525.075896443178,47,masters degree,0,married,0,M,partner,0,270571.70890231576,car purchase
1,-1018.0873104768125,29,masters degree,0,married,0,M,civil servant,1,258969.1056496279,to own a car
0,387348.5273154453,65,masters degree,0,divorced,3,F,retiree,0,160983.92097572808,housing transactions
0,-659.9347819655108,51,secondary education,1,married,0,M,partner,0,145362.06565537266,property renovation
0,-4339.381130366715,61,secondary education,1,widow / widower,2,F,employee,0,71747.21346197874,housing transactions
0,-5425.311506292561,45,secondary education,1,widow / widower,2,F,employee,0,288595.6870861348,transactions with the residential real estate
0,398127.5687889961,62,secondary education,1,widow / widower,2,F,retiree,0,65151.645376317996,buy commercial real estate
0,,61,secondary education,1,married,0,F,retiree,0,,to buy a car
0,346458.1919907595,55,secondary education,1,married,0,F,retiree,0,111499.72233679824,property renovation
1,-950.1741088536577,38,secondary education,1,married,0,F,partner,0,322188.1813140998,university education
0,-138.08650821992205,24,Secondary Education,1,divorced,3,F,partner,1,115560.13384341374,real estate transactions
0,-2719.3105202422576,26,secondary education,1,unmarried,4,F,partner,0,70865.85447775005,education
2,-2187.5946068053786,36,SECONDARY EDUCATION,1,married,0,F,partner,0,145969.9607750868,construction of own property
0,-228.38648374274044,21,secondary education,1,unmarried,4,M,employee,1,141093.23646060374,university education
1,-787.0061957200696,33,secondary education,1,married,0,F,partner,0,55475.104017886864,transactions with the residential real estate
0,375383.7349834786,65,secondary education,1,widow / widower,2,F,retiree,1,150684.88086792006,transactions with my real estate
0,-1175.8650065630231,55,secondary education,1,unmarried,4,F,employee,0,82036.51366917475,buying a second-hand car
0,-884.0463746339908,41,secondary education,1,married,0,F,civil servant,0,263138.81837766076,real estate transactions
0,-1297.9710572151325,32,secondary education,1,civil partnership,1,M,employee,0,190593.71061939825,having a wedding
0,-886.4464640127586,25,BACHELOR DEGREE,2,civil partnership,1,F,partner,0,111599.16159067515,wedding ceremony
2,-4896.956539130674,42,secondary education,1,civil partnership,1,F,employee,0,161327.51898690325,having a wedding
0,387246.736286689,57,secondary education,1,married,0,F,retiree,0,66600.96479331725,construction of own property
0,-2538.0109304591488,49,secondary education,1,unmarried,4,M,civil servant,0,165499.65550352415,car
0,347136.7237057589,60,masters degree,0,married,0,F,retiree,0,231089.2764506182,buying a second-hand car
1,-771.402063157607,26,masters degree,0,divorced,3,F,civil servant,0,130387.92548755591,university education
0,-2312.17473984744,40,secondary education,1,married,0,F,civil servant,0,83081.97147531896,buy commercial real estate
1,-491.7174079004536,38,secondary education,1,civil partnership,1,M,employee,0,96137.18197608343,having a wedding
0,-723.5863195568248,63,Masters Degree,0,married,0,M,partner,0,149185.22006225956,car purchase
0,-3736.755979638903,53,SECONDARY EDUCATION,1,married,0,M,partner,0,225188.43914038732,housing
0,337493.1038921209,68,Secondary Education,1,married,0,F,retiree,0,85959.79369592147,to get asupplementary education
0,383488.99550426437,52,secondary education,1,married,0,F,retiree,0,155171.89644936033,housing
0,,26,secondary education,1,unmarried,4,F,employee,0,,construction of own property
0,-1127.3772588885836,37,secondary education,1,unmarried,4,F,partner,0,264436.8255890755,to get asupplementary education
0,-3343.319529915873,59,secondary education,1,married,0,M,partner,0,312050.41800359124,property renovation
2,-3951.6520303336174,45,masters degree,0,civil partnership,1,F,employee,0,183511.70968327078,housing
0,-491.9729961166473,21,secondary education,1,unmarried,4,M,employee,0,209521.29025842546,housing transactions
1,-1213.4192759086236,48,masters degree,0,married,0,M,employee,0,322637.02345851576,cars
0,,34,secondary education,1,married,0,F,employee,0,,to get asupplementary education
0,-3782.0676514828333,39,SECONDARY EDUCATION,1,civil partnership,1,M,partner,0,254023.1068596823,building a property
0,373002.47757881,56,Masters Degree,0,widow / widower,2,F,retiree,0,90314.1861072168,buy residential real estate
0,-418.43384379488714,26,secondary education,1,unmarried,4,M,partner,0,172257.2723833169,purchase of a car
0,-3551.8281802309025,65,bachelor degree,2,married,0,M,employee,0,229339.2005086757,purchase of my own house
0,-872.8218880308691,43,secondary education,1,married,0,F,employee,0,108337.5477945259,property renovation
0,-3496.559809642377,50,secondary education,1,married,0,F,partner,0,289273.61882941105,car purchase
2,-653.6625245714578,30,secondary education,1,married,0,F,employee,0,55389.06112052424,construction of own property
0,350914.7104790776,57,bachelor degree,2,married,0,F,retiree,0,129742.71526283312,to get asupplementary education
0,-5355.25117891266,33,secondary education,1,civil partnership,1,M,partner,0,250541.40393456913,buying a second-hand car
1,-224.09625931562766,30,SECONDARY EDUCATION,1,married,0,F,employee,1,228060.76576951199,getting higher education
0,-3118.4406604549968,30,secondary education,1,married,0,M,employee,0,160993.44942327015,property renovation
1,-1348.7650836090145,24,MASTERS DEGREE,0,unmarried,4,F,civil servant,0,175195.7514909646,getting higher education
0,341613.5883482813,64,secondary education,1,civil partnership,1,F,retiree,0,105412.74079254254,transactions with the residential real estate
0,-8763.596507974838,51,masters degree,0,married,0,F,employee,0,127785.28082010355,second-hand car purchase
0,-2624.2217820515452,36,masters degree,0,married,0,F,partner,1,79574.90710635444,to buy a car
0,-435.393165801156,56,Secondary Education,1,married,0,M,employee,0,275507.65637114603,going to university
0,-1284.426014404565,25,Masters Degree,0,married,0,F,partner,0,374269.1661744879,buy real estate
0,,56,secondary education,1,civil partnership,1,F,retiree,0,,property
0,-576.927659918877,47,secondary education,1,married,0,M,employee,0,161754.28143116616,buy real estate
0,-1405.5576788195249,54,secondary education,1,married,0,M,employee,0,237515.3217806376,buying property for renting out
0,-2532.159494336416,29,secondary education,1,married,0,F,partner,0,178737.252922917,university education
0,-2774.001960391676,52,secondary education,1,married,0,F,employee,0,133896.9400894412,car purchase
1,-2934.1242768565417,40,secondary education,1,married,0,F,employee,0,106697.51458630699,getting higher education
0,,62,Bachelor Degree,2,married,0,F,retiree,0,,buying my own car
0,397961.7769379203,58,secondary education,1,civil partnership,1,F,retiree,0,111080.01022273344,having a wedding
2,-4588.626216235163,32,secondary education,1,married,0,M,employee,0,264301.2897933889,building a property
0,-984.5368455266104,22,secondary education,1,married,0,F,partner,0,82572.18133900568,property renovation
0,-1478.6038855956933,34,secondary education,1,married,0,F,partner,0,295013.9983408685,buy real estate
0,-1062.1143163348927,39,secondary education,1,married,0,M,employee,0,210050.0561184036,property renovation
1,,44,SECONDARY EDUCATION,1,married,0,F,employee,0,,buying my own car
2,-3930.797128226092,42,secondary education,1,civil partnership,1,F,partner,0,108611.10264151897,wedding ceremony
2,-6634.020277101821,39,SECONDARY EDUCATION,1,married,0,F,employee,0,94755.62845723768,purchase of the house
0,-666.1833860640527,49,secondary education,1,civil partnership,1,M,civil servant,0,248609.01031952948,to have a wedding
0,399306.96483742056,63,secondary education,1,civil partnership,1,F,retiree,0,163973.19436164224,to have a wedding
2,-1300.2937960420165,35,secondary education,1,civil partnership,1,F,employee,0,136220.26663441092,to have a wedding
0,389734.1530662632,59,secondary education,1,divorced,3,F,retiree,0,85477.66374673112,supplementary education
1,-800.7045067291434,35,MASTERS DEGREE,0,civil partnership,1,F,employee,0,120646.03397686439,car
0,,57,secondary education,1,married,0,M,partner,0,,property renovation
2,,30,bachelor degree,2,married,0,F,partner,0,,supplementary education
0,386636.0438746874,64,secondary education,1,married,0,F,retiree,0,154593.56439932625,buying property for renting out
1,-6223.683607755321,39,secondary education,1,married,0,F,civil servant,0,127056.09758619365,buy commercial real estate
0,-1571.4832727847665,50,masters degree,0,married,0,F,partner,0,218896.62640601254,education
0,-5452.648971553856,48,secondary education,1,married,0,F,employee,0,237309.77451613755,real estate transactions
0,377487.3248491271,55,Secondary Education,1,civil partnership,1,M,retiree,0,92939.95255083627,real estate transactions
2,-1498.3879195413904,50,SECONDARY EDUCATION,1,civil partnership,1,F,partner,0,92701.03825783751,to have a wedding
1,-2771.4162686839472,41,secondary education,1,married,0,F,employee,0,162222.868475857,purchase of my own house
0,385552.40408470994,64,primary education,3,married,0,F,retiree,0,140481.23664834796,purchase of a car
0,-900.6786892207554,44,secondary education,1,unmarried,4,M,employee,0,92377.78239927595,buy commercial real estate
2,-1435.8117561387949,35,secondary education,1,married,0,F,employee,0,59827.16140338968,university education
2,-301.9989465225184,29,masters degree,0,married,0,F,employee,0,106091.18813608537,purchase of the house for my family
0,-676.6223193942612,55,MASTERS DEGREE,0,civil partnership,1,F,employee,0,97096.40099995132,to have a wedding
0,-3034.180388106147,50,secondary education,1,married,0,M,employee,0,227292.6588007625,housing transactions
1,-4299.12951154262,41,secondary education,1,married,0,M,employee,0,220477.3920012533,transactions with the residential real estate
1,-836.0129467807733,25,secondary education,1,married,0,M,partner,0,160715.18092507706,car purchase
0,344869.47761415853,56,Masters Degree,0,married,0,M,retiree,0,109366.81422218801,going to university
2,-427.738138988532,32,Bachelor Degree,2,civil partnership,1,F,partner,0,202239.5612304824,to have a wedding
0,375207.3038291138,66,secondary education,1,widow / widower,2,F,retiree,0,117838.64300936053,second-hand car purchase
2,-1770.2897880004534,35,masters degree,0,married,0,F,partner,0,153747.94953331514,cars
0,-3229.2545571468513,45,secondary education,1,divorced,3,F,civil servant,0,183895.525944809,university education
0,345464.58278929745,60,secondary education,1,unmarried,4,F,retiree,0,155685.57812430765,purchase of the house
3,-585.8754432953615,31,MASTERS DEGREE,0,civil partnership,1,F,employee,0,257091.83836139672,having a wedding
0,-1929.186165229058,29,secondary education,1,unmarried,4,F,employee,0,138068.63196645258,housing transactions
0,-2177.391045076951,25,masters degree,0,married,0,F,partner,0,89634.83925715242,second-hand car purchase
0,334685.1362476548,64,SECONDARY EDUCATION,1,unmarried,4,M,retiree,1,84008.52911841894,buying my own car
0,-732.5274430064802,22,secondary education,1,married,0,M,employee,0,89571.39723837876,profile education
0,-254.2912323645125,54,masters degree,0,married,0,F,employee,0,136527.80914834831,getting higher education
0,-1517.3633300297297,28,bachelor degree,2,civil partnership,1,M,employee,0,206908.05602890786,wedding ceremony
2,-4973.693154180528,46,Masters Degree,0,married,0,F,employee,0,108804.24018527748,building a property
0,-12925.129268585559,50,secondary education,1,married,0,F,civil servant,0,121349.6304946928,buy residential real estate
0,,55,secondary education,1,married,0,F,employee,0,,purchase of the house for my family
1,-3140.291432737128,35,secondary education,1,unmarried,4,M,employee,0,251609.2160191589,university education
0,-215.0098775594801,20,secondary education,1,civil partnership,1,F,partner,0,102607.59404443306,having a wedding
0,-3672.5451629480717,38,secondary education,1,civil partnership,1,M,partner,0,137399.14150495434,buying property for renting out
0,-1971.3055919341089,41,secondary education,1,married,0,M,employee,0,114990.22485140314,building a real estate
1,-172.99805270107066,28,SECONDARY EDUCATION,1,civil partnership,1,F,employee,0,173729.50463934822,wedding ceremony
0,-167.80147373690374,53,secondary education,1,married,0,F,employee,0,128136.5099006782,profile education
2,-2074.203598660822,31,masters degree,0,married,0,F,employee,0,67919.72466049527,purchase of my own house
0,-847.4017225782586,39,secondary education,1,married,0,M,employee,0,92686.9260327722,property
0,380908.8597165417,53,secondary education,1,unmarried,4,F,retiree,0,126543.07922811742,property
0,,48,secondary education,1,married,0,F,civil servant,0,,to get asupplementary education
0,350005.62305279396,57,masters degree,0,civil partnership,1,F,retiree,0,78492.72017341478,to have a wedding
0,-4736.908114143697,42,masters degree,0,married,0,F,employee,0,116313.85657473953,property renovation
1,-1440.877104651703,39,secondary education,1,civil partnership,1,F,partner,0,139219.78358413544,building a real estate
0,341578.3084302493,57,secondary education,1,married,0,M,retiree,0,137620.12140823645,housing
0,-1127.7792927023233,63,secondary education,1,married,0,F,employee,0,252134.1153113461,buy commercial real estate
20,-2530.5405212110572,29,secondary education,1,married,0,M,partner,0,95454.86576065476,property
0,337387.6475005617,54,masters degree,0,civil partnership,1,F,retiree,0,88215.12820277359,education
0,-3545.2150496251616,30,secondary education,1,married,0,M,civil servant,0,164937.42856126087,to own a car
0,377791.45971328154,65,secondary education,1,widow / widower,2,F,retiree,0,97771.34511386591,transactions with my real estate
0,-10470.141046066849,44,secondary education,1,married,0,M,employee,0,131855.79044492677,buying property for renting out
0,354259.1826458685,60,secondary education,1,unmarried,4,F,retiree,0,103254.6545992534,buy real estate
1,-2584.846129154077,32,masters degree,0,married,0,F,civil servant,0,165641.87037624582,going to university
0,,36,secondary education,1,married,0,F,employee,0,,housing
1,-5679.764447159781,61,secondary education,1,widow / widower,2,F,employee,0,216214.35386457702,going to university
2,-7139.751974689716,40,secondary education,1,married,0,F,employee,0,138856.30338045413,going to university
0,,40,secondary education,1,unmarried,4,F,employee,0,,cars
0,-5346.817959283448,31,masters degree,0,civil partnership,1,F,employee,0,133964.83395627403,having a wedding
1,-3825.4675820997413,53,secondary education,1,married,0,F,employee,0,116377.68442049518,transactions with my real estate
2,,47,secondary education,1,married,0,M,employee,0,,property
3,360587.7430619885,42,secondary education,1,civil partnership,1,F,retiree,1,66187.8160414989,having a wedding
0,-316.8100115605268,35,secondary education,1,married,0,M,employee,0,231978.670759866,buy commercial real estate
0,,64,secondary education,1,civil partnership,1,F,retiree,0,,wedding ceremony
0,354210.9319244856,60,secondary education,1,widow / widower,2,F,retiree,1,51766.9605337275,car purchase
2,-3418.5709881892835,32,masters degree,0,married,0,F,employee,0,92118.67931252773,purchase of the house for my family
0,,54,secondary education,1,married,0,M,partner,0,,to own a car
0,377899.0766756917,64,masters degree,0,widow / widower,2,F,retiree,0,89178.57862189226,purchase of a car
